Item ID;Part Number;NSN;Nama Barang;PN Lama;Nama Lama;Gudang;Rak;Jumlah;Satuan;Harga Satuan;Komoditi;Komponen;Transaksi Terakhir;Lanud/Depo;Status;Keterangan
TR-000139074;628-0082-001;4730-AU-PAC-2371;PLATEBEARING;628-0082-001;PLATEBEARING;TB SATHAR 13;02011B127;2;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139125;6301;6605-AU-PAG-3354;VALVE;6301;VALVE;TB SATHAR 15;02A09C101;1;EA;;C-130;Y;07/05/2018 14.46;DEPO 10;ACTIVE;
TR-000139131;630-3-300;4730-AU-PAC-2354;PERI SEAL;630-3-300;PERI SEAL;TB SATHAR 15;01A01F206;8;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139141;630881;5310-AU-PAD-0667;SLEEVES;630881;SLEEVES;TB SATHAR 11;01A17C007;2;EA;;CESSNA;N;;DEPO 10;ACTIVE;
TR-000139152;631496P020/515152P020;4920-AU-PAC-3650;GUIDE;631496P020/515152P020;GUIDE;GPD 10 GD 02;02A021B02;1;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000139165;632-0064-004;5815-AU-PAE-1972;SHAFT;632-0064-004;SHAFT;TB SATHAR 13;02011B126;1;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139173;632638-214;5945-AU-PAF-0624;DIODE;632638-214;DIODE;TB SATHAR 13;02003B044;2;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139173;632638-214;5945-AU-PAF-0624;DIODE;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000139193;633958-3;5330-AU-PAD-7566;SEELD;633958-3;SEELD;TB SATHAR 11;01A18E008;10;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000139202;634-1888-003;5805-AU-PAE-1669;CONNECTOR;634-1888-003;CONNECTOR;TB SATHAR 16;01B01G02E;2;EA;;SA-330;N;;DEPO 10;ACTIVE;
TR-000139246;6362-175;5305-AU-PAC-5999;SCREW;6362-175;SCREW;TB SATHAR 11;01A01A012;256;EA;;CESSNA;N;;DEPO 10;ACTIVE;
TR-000139249;637-0002-003;3110-AU-PAB-7743;BEARING BALL;637-0002-003;BEARING BALL;TB SATHAR 13;02004A001;42;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139251;637-0003-001;3110-AU-PAB-7564;BEARING;637-0003-001;BEARING;TB SATHAR 13;02013M024;49;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139253;637-0011-004;3110-AU-PAB-7512;BEARING;637-0011-004;BEARING;GPD 10 GD 02;02C004B01;10;EA;;EC 120B;N;;DEPO 10;ACTIVE;
TR-000139254;637-0011-004/637-0081-001;6615-AU-PAG-4609;BEARINGBALL;637-0011-004/637-0081-001;BEARING BALL;TB SATHAR 13;02010B170;16;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139255;637-002-001;3110-AU-PAB-7484;BEARING;637-002-001;BEARING;TB SATHAR 13;02010B120;6;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139257;637-0021-001;3110-AU-PAB-7485;BEARING GYMBAL;637-0021-001;BEARING GYMBAL;TB SATHAR 13;02010B100;8;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139259;637-0066-001;3110-AU-PAB-7483;BEARINGBALL;637-0066-001;BEARING BALL;TB SATHAR 13;02010B101;20;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139261;637-0069-001;3110-AU-PAB-7834;BEARINGBALL;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000139261;637-0069-001;3110-AU-PAB-7834;BEARINGBALL;637-0069-001;BEARING BALL;TB SATHAR 13;02004C008;4;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139293;638-2774-001;8115-AU-PAG-8124;CIRCUIT CARD ASSY A3;638-2774-001;CIRCUIT CARD ASSY A3;GPD 10 GD 01;01A029A02;2;EA;;C 130;N;;DEPO 10;ACTIVE;
TR-000139293;638-2774-001;8115-AU-PAG-8124;CIRCUIT CARD ASSY A3;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000139294;638-2775-001;8115-AU-PAG-8125;CIRCUIT CARD ASSY A4;638-2775-001;CIRCUIT CARD ASSY A4;GPD 10 GD 01;01A029A02;2;EA;;C 130;N;;DEPO 10;ACTIVE;
TR-000139294;638-2775-001;8115-AU-PAG-8125;CIRCUIT CARD ASSY A4;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000139295;638-2782-001;5960-AU-PAF-2535;ELECTRONIC COMPONEN;638-2782-001;ELECTRONIC COMPONEN;GPD 10 GD 01;01A016B03;1;EA;;C 130;N;;DEPO 10;ACTIVE;
TR-000139295;638-2782-001;5960-AU-PAF-2535;ELECTRONIC COMPONEN;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000139301;638-7810-001;5805-AU-PAE-1738;CONNECTOR ASSY;638-7810-001;CONNECTOR ASSY;GPD 10 GD 02;02A021D01;1;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000139339;64003-82;6605-AU-PAG-3460;VALVE NEEDLE;;;TB SATHAR 11;05A015A04;0;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000139339;64003-82;6605-AU-PAG-3460;VALVE NEEDLE;64003-82;VALVE NEEDLE;GPD 10 GD 05;05A015A04;7;EA;;KT 1B;N;;DEPO 10;ACTIVE;
TR-000139339;64003-82;6605-AU-PAG-3460;VALVE NEEDLE;64003-82;VALVENEEDLE;TB SATHAR 13;0106HYC02;9;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000139344;6403;8030-AU-PAG-8087;THROTTLE CONTROL;;;TB SATHAR 11;01B 01B D07;0;EA;;T-41D;N;;DEPO 10;ACTIVE;
TR-000139373;64053-82;3110-AU-PAB-7892;MAIN PINTLE BUSH;64053-82;BUSH;TB SATHAR 13;0106HYC06;12;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000139373;64053-82;3110-AU-PAB-7892;MAIN PINTLE BUSH;64053-82;MAIN PINTLE BUSH;GPD 10 GD 05;05A015A04;4;EA;;KT 1B;N;;DEPO 10;ACTIVE;
TR-000139373;64053-82;3110-AU-PAB-7892;MAIN PINTLE BUSH;;;TB SATHAR 11;05A015A04;0;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000139379;64067-82;5365-AU-PAE-1107;SHIM;64067-82;SHIM;TB SATHAR 11;01A19D003;25;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000139379;64067-82;5365-AU-PAE-1107;SHIM;64067-82;SHIM;TB SATHAR 13;0106HYC04;18;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000139379;64067-82;5365-AU-PAE-1107;SHIM;64067-82;SHIM;GPD 10 GD 05;05A015A04;3;EA;;KT 1B;N;;DEPO 10;ACTIVE;
TR-000139387;641119-7;5930-AU-PAE-8818;SWICTH;;;TB SATHAR 11;KOTAK DUS BESAR;0;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000139389;64121-82;5365-AU-PAE-1105;SHIM;64121-82;PACKING;TB SATHAR 11;01A19C010;25;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000139389;64121-82;5365-AU-PAE-1105;SHIM;64121-82;SHIM;TB SATHAR 13;0106HYC04;18;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000139389;64121-82;5365-AU-PAE-1105;SHIM;64121-82;SHIM;GPD 10 GD 05;05A015A04;4;EA;;KT 1B;N;;DEPO 10;ACTIVE;
TR-000139428;64350095001;3110-AU-PAB-7583;BEARING;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;TOBEDELETE
TR-000139565;645K-2;5330-AU-PAD-5381;GASKET SEALING;645K-2;GASKET SEALING;GPD 10 GD 01;01A004A03;1;EA;;C 130;N;;DEPO 10;ACTIVE;
TR-000139565;645K-2;5330-AU-PAD-5381;GASKET SEALING;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000139578;64-64562;5365-AU-PAE-1128;SHIM;64-64562;SHIM;TB SATHAR 13;02004C056;2;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139578;64-64562;5365-AU-PAE-1128;SHIM;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000139582;646-4S;4730-AU-PAC-1790;FITTING ASSY;646-4S;FITTING ASSY;GPD 10 GD 02;02B003A04;35;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000139640;648039P015;1005-AU-PAA-3546;RINGTOPGROVE;648039P015;RINGTOPGROVE;TB SATHAR 13;0100HYB04;16;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139645;64-81172;5365-AU-PAE-1127;SHIM;64-81172;SHIM;TB SATHAR 13;02004A058;2;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139645;64-81172;5365-AU-PAE-1127;SHIM;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000139675;649972;5330-AU-PAD-5403;GASKETOILPUMP;;;TB SATHAR 11;;0;EA;;;N;;DEPO 10;ACTIVE;TOBEDELETE
TR-000139693;64PB86-6-5;5320-AU-PAD-2984;HILOCK;64PB86-6-5;HILOCK;GPD 10 GD 02;02A001H16;6;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000139694;64PB86-6-6;5320-AU-PAD-2982;HILOCK;64PB86-6-6;HILOCK;GPD 10 GD 02;02A001G16;30;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000139705;6500-293714-332;4730-AU-PAC-1205;CLAMP HOSE;6500-293714-332;CLAMP HOSE;GPD 10 GD 02;02A041A01;3;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000139749;652420-10.48;5306-AU-PAC-8789;BOLTCRANKCASE;652420-10.48;BOLT CRANK CASE;TB SATHAR 13;0100HYB16;16;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139750;652420-5-56;5306-AU-PAC-8791;BOLTCRANKSHAFT;652420-5-56;BOLT CRANK SHAFT;TB SATHAR 13;0100HYB12;8;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139751;652420-9.02;5306-AU-PAC-8790;BOLTCRANKSHAFT;652420-9.02;BOLT CRANK SHAFT;TB SATHAR 13;0100HYB03;12;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139757;653-1437-001;3040-AU-PAB-7153;GEARSHAFT;653-1437-001;GEARSHAFT;TB SATHAR 13;02010A085;3;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139765;65396-234;6610-AU-PAG-4331;PIVOT;65396-234;PIVOT;TB SATHAR 13;02004C051;22;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000139792;65-46100-8;5330-AU-PAD-7036;SEAL;65-46100-8;SEAL;TB SATHAR 14;01BINB031;10;EA;;FOKKER;N;;DEPO 10;ACTIVE;
TR-000139793;65-46112-14;6610-AU-PAG-4530;STRIP;65-46112-14;STRIP;TB SATHAR 14;01BINB018;10;EA;;FOKKER;N;;DEPO 10;ACTIVE;
TR-000139794;65-46150-115;5310-AU-PAC-9214;BUSHING;65-46150-115;BUSHING;TB SATHAR 14;01A09B002;6;EA;;BOEING;N;;DEPO 10;ACTIVE;
TR-000139795;65-46245-2;5365-AU-PAE-1130;SHIM;65-46245-2;SHIM;TB SATHAR 14;01BINB055;3;EA;;FOKKER;N;;DEPO 10;ACTIVE;
TR-000139803;65-50513-26;4920-AU-PAC-3651;GUIDE;65-50513-26;GUIDE;TB SATHAR 14;01BINB001;3;EA;;FOKKER;N;;DEPO 10;ACTIVE;
TR-000139815;655704;5330-AU-PAD-5156;GASKET;655704;GASKET;TB SATHAR 11;01A17A004;0;EA;;CESSNA;N;;DEPO 10;ACTIVE;
TR-000139817;655921-2A2;1560-AU-PAA-7153;FUEL INJECTOR;;;TB SATHAR 11;01B 01A D09;0;EA;;T-41D;Y;;DEPO 10;ACTIVE;
TR-000139834;658106M-K;4220-AU-PAB-9195;LIFTER ASSY, HYD VALUE;658106M-K;LIFTER ASSY, HYD VALUE;TB SATHAR 13;0106HYD04;15;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139836;658189A1;5915-AU-PAE-7715;CYILINDERASSY;658189A1;CYILINDERASSY;TB SATHAR 13;01 PALET;6;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139847;65-91070-4;6110-AU-PAG-0531;KIT;65-91070-4;KIT;TB SATHAR 14;01A10A00;3;KIT;;BOEING;N;;DEPO 10;ACTIVE;
TR-000139866;660-2327;2810-AU-PAB-3831;SHIM;660-2327;SHIM;TB SATHAR 16;01A02G02C;1;EA;;SA-330;N;;DEPO 10;ACTIVE;
TR-000139870;660-2333-1;2310-AU-PAB-3187;JET ASSY;660-2333-1;JET ASSY;GPD 10 GD 02;02C010A02;11;EA;;EC 120B;N;;DEPO 10;ACTIVE;
TR-000139902;66039;5950-AU-PAF-1728;E.D.P / HYDRAULIC PUMP;66039;E.D.P / HYDRAULIC PUMP;TB SATHAR 15;02A10B201;1;EA;;C-130;Y;07/05/2018 14.46;DEPO 10;ACTIVE;
TR-000139917;660706621;5310-AU-PAC-9213;BUSHING;;;TB SATHAR 11;2G4;0;EA;;C-212;N;;DEPO 10;ACTIVE;TOBEDELETE
TR-000139918;660706625;3040-AU-PAB-7085;WEIGHT,COUNTERBALANCE;660706625;BALANCE WEIGHT;TB SATHAR 13;0102PRG03;7;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139918;660706625;3040-AU-PAB-7085;WEIGHT,COUNTERBALANCE;;;TB SATHAR 11;2G3;0;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139923;660707616;2840-AU-PAB-4907;SEAL SPRING;;;TB SATHAR 11;2G5;0;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139927;660708607A;1280-AU-PAA-4549;STOPFEATHER;;;TB SATHAR 11;2G4;0;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139927;660708607A;1280-AU-PAA-4549;STOPFEATHER;660708607A;STOPFEATHER;TB SATHAR 13;0102PRG04;3;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139928;660708607AA;1280-AU-PAA-4554;STOPFEATHER;;;TB SATHAR 11;2G4;0;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139928;660708607AA;1280-AU-PAA-4554;STOPFEATHER;660708607AA;STOPFEATHER;TB SATHAR 13;0102PRG04;4;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139929;660708607B;1280-AU-PAA-4551;STOPFEATHER;;;TB SATHAR 11;2G4;0;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139929;660708607B;1280-AU-PAA-4551;STOPFEATHER;660708607B;STOPFEATHER;TB SATHAR 13;0102PRG04;4;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139930;660708607C;1280-AU-PAA-4550;STOPFEATHER;;;TB SATHAR 11;2G4;0;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139930;660708607C;1280-AU-PAA-4550;STOPFEATHER;660708607C;STOPFEATHER;TB SATHAR 13;0102PRG04;4;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139931;660708607CC;1280-AU-PAA-4553;STOPFEATHER;;;TB SATHAR 11;2G4;0;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139931;660708607CC;1280-AU-PAA-4553;STOPFEATHER;660708607CC;STOPFEATHER;TB SATHAR 13;0102PRG04;2;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139932;660708607D;1280-AU-PAA-4552;STOPFEATHER;;;TB SATHAR 11;2G4;0;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139932;660708607D;1280-AU-PAA-4552;STOPFEATHER;660708607D;STOPFEATHER;TB SATHAR 13;0102PRG04;4;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139935;660708G33;5940-AU-PAE-9877;COVER TRANSPORT;;;TB SATHAR 11;2G4;0;EA;;C-212;N;;DEPO 10;ACTIVE;
TR-000139936;660709603;1090-AU-PAA-3902;PIECEDISTANCE;;;TB SATHAR 11;2G4;0;EA;;C-212;N;;DEPO 10;ACTIVE;TOBEDELETE
TR-000139971;661102B;5930-AU-PAE-8445;ADAPTER;661102B;ADAPTER;TB SATHAR 15;02A07C202;2;EA;;C-130;Y;07/05/2018 14.46;DEPO 10;ACTIVE;
TR-000140058;66-33;4310-AU-PAB-9413;LINING BRAKE;66-33;LINING BRAKE;GPD 10 GD 02;02A025C01;12;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000140078;66503-8061-487;1660-AU-PAB-1633;HMU;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000140110;66724-81;5120-AU-PAC-4902;TORQUE LINK;66724-81;TORQUE LINK;GPD 10 GD 05;05A015A04;2;EA;;KT 1B;N;;DEPO 10;ACTIVE;
TR-000140110;66724-81;5120-AU-PAC-4902;TORQUE LINK;;;TB SATHAR 11;05A015A04;0;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000140115;6680-00-P8TJ17AGB;5961-AU-PAF-3029;TRA N SMITER ASSY;6680-00-P8TJ17AGB;TRANSMITER ASSY;GPD 10 GD 02;02A027C02;1;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000140119;66802/585-05010-000;5920-AU-PAE-8194;JEWELSCOSFRONT;66802/585-05010-000;JEWELSCOSFRONT;TB SATHAR 13;02004C041;10;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000140215;6712-04;1670-AU-PAB-2035;RITZELACHSE;6712-04;RITZELACHSE;TB SATHAR 13;02004C032;1;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000140222;671-90B;5315-AU-PAD-2522;PINTAPER;671-90B;PINTAPER;TB SATHAR 13;02010C166;2;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000140225;671CP-30-8;2990-AU-PAB-6488;DIAPHRAN ASSY;671CP-30-8;DIAPHRAN ASSY;TB SATHAR 13;02013M042;4;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000140226;671D;5826-AU-PAE-2638;GEAR;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000140226;671D;5826-AU-PAE-2638;GEAR;671D;GEAR;TB SATHAR 13;02013A012;5;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000140257;67250-399-00;4710-AU-PAC-0223;UTILISATION;67250-399-00;UTILISATION;TB SATHAR 16;01B02H01C;1;EA;;SA-330;N;;DEPO 10;ACTIVE;
TR-000140258;672517;6610-AU-PAG-4112;INDICATORASSY;672517;INDICATORASSY;TB SATHAR 13;02013G032;2;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000140338;67-383-126-00;5130-AU-PAC-5106;ROBINET;67-383-126-00;ROBINET;TB SATHAR 16;01B02H01E;1;EA;;SA-330;N;;DEPO 10;ACTIVE;
TR-000140390;67473;3110-AU-PAB-7949;RETAINER;67473;SPACER;TB SATHAR 15;01A07J113;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000140390;67473;3110-AU-PAB-7949;RETAINER;67473;SPACER;GPD 10 GD 02;02C004B04;0;EA;;EC 120B;N;;DEPO 10;ACTIVE;
TR-000140390;67473;3110-AU-PAB-7949;RETAINER;67473;SPACER / MICARTA;TB SATHAR 13;0108PRF05;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000140395;67485-1;1005-AU-PAA-2633;PLATE ASSY;67485-1;PLATE ASSY;GPD 10 GD 02;02A007D14;5;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000140407;67-523-337-50;5320-AU-PAD-3614;RIVET;67-523-337-50;RIVET;TB SATHAR 16;01A05I25D;362;EA;;SA-330;N;;DEPO 10;ACTIVE;
TR-000140410;6752356800;5331-AU-PAD-7727;O RING;6752356800;O RING;GPD 10 GD 02;02C010A02;0;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000140432;677-1069-00;4720-AU-PAC-1092;TRANSSISTOR AUDIO FREQ.;677-1069-00;TRANSSISTOR AUDIO FREQ.;GPD 10 GD 01;01A029A02;1;EA;;C 130;N;;DEPO 10;ACTIVE;
TR-000140432;677-1069-00;4720-AU-PAC-1092;TRANSSISTOR AUDIO FREQ.;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000140679;680501K;1560-AU-PAA-7097;FUEL FLOW TRANDUCER;;;GPD 10;;0;EA;;;Y;;DEPO 10;ACTIVE;
TR-000140680;68051-82;5365-AU-PAE-0695;BUSH;;;TB SATHAR 11;05A015A04;0;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000140680;68051-82;5365-AU-PAE-0695;BUSH;68051-82;BUSH;GPD 10 GD 05;05A015A04;4;EA;;KT 1B;N;;DEPO 10;ACTIVE;
TR-000140728;6809639P;5945-AU-PAF-1345;RELAY BOX;6809639P;RELAY BOX;TB SATHAR 15;02B03B201;0;EA;;C-130;Y;07/05/2018 14.47;DEPO 10;ACTIVE;
TR-000140742;68109;9505-AU-PAG-8780;WIRE;68109;WIRE;TB SATHAR 13;02004C042;2;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000140781;6816024;2840-AU-PAB-4605;PICK UP ASSY;6816024;PICK UP ASSY;TB SATHAR 15;02A02B304;2;EA;;C-130;Y;07/05/2018 14.46;DEPO 10;ACTIVE;
TR-000140782;6816058-2G;2925-AU-PAB-6014;IGNITER FLUGLEN;6816058-2G;IGNITER FLUGLEN;TB SATHAR 15;02A13B102;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000140856;6827186C;1680-AU-PAB-2927;UNIVERSAL JOINT;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000140857;6827186C;1680-AU-PAB-2928;UNIVERSAL JOINT;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;TOBEDELETE
TR-000141013;685670;5330-AU-PAD-6369;PACKING;685670;PACKING;TB SATHAR 11;01A17F004;19;EA;;CESSNA;N;;DEPO 10;ACTIVE;
TR-000141080;6877225/6877255;2930-AU-PAB-6197;OIL FILTER;6877225/6877255;OIL FILTER;TB SATHAR 15;02A13B103;0;EA;;C-130;Y;;DEPO 10;ACTIVE;
TR-000141092;688-10750S;5340-AU-PAD-8371;CLAMP;688-10750S;CLAMP;GPD 10 GD 02;02A013B01;2;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000141132;68A-250;5360-AU-PAE-0325;SPRING;68A-250;SPRING;GPD 10 GD 02;02A013B01;10;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000141137;68D29135;3120-AU-PAB-8334;BUSHING;68D29135;BUSHING;TB SATHAR 15;01A01K320;1;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000141154;69051-82;3120-AU-PAB-8436;BUSH-KT 1 B;69051-82;BUSH, MAIN PINTLE;GPD 10 GD 05;05A015A04;2;EA;;KT 1B;N;;DEPO 10;ACTIVE;
TR-000141154;69051-82;3120-AU-PAB-8436;BUSH-KT 1 B;69051-82;BUSH;TB SATHAR 13;0106HYC03;18;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000141155;69051-82;5365-AU-PAE-0696;BUSH;;;TB SATHAR 11;05A;0;EA;;KT-1B;N;;DEPO 10;ACTIVE;
TR-000141159;6908-3-3A;4820-AU-PAC-3013;DIAPHGRAM&FITTINGASSY;6908-3-3A;DIAPHGRAM&FITTINGASSY;TB SATHAR 13;02004C036;1;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000141199;69-38548-6;6150-AU-PAG-1913;ROLLER;69-38548-6;ROLLER;TB SATHAR 14;01BINB025;4;EA;;FOKKER;N;;DEPO 10;ACTIVE;
TR-000141200;69-38989-1;5310-AU-PAD-1312;WASHER;69-38989-1;WASHER;TB SATHAR 14;01BINB068;4;EA;;FOKKER;N;;DEPO 10;ACTIVE;
TR-000141200;69-38989-1;5310-AU-PAD-1312;WASHER;;;GPD 10;;0;EA;;;N;01/07/2024 14.41;DEPO 10;ACTIVE;
TR-000141202;694;1560-AU-PAA-5464;BELLOUS;694;BELLOWS;TB SATHAR 11;01A15E010;10;EA;;CESSNA;N;;DEPO 10;ACTIVE;
TR-000141206;69-41262-1;5310-AU-PAD-0526;PIN;69-41262-1;PIN;TB SATHAR 14;01BINB022;4;EA;;FOKKER;N;;DEPO 10;ACTIVE;
TR-000141207;6942Q010;5915-AU-PAE-7744;FILTER ELEMENT,FLUI;6942Q010;FILTER HYD B & C MOD SPONSON;GPD 10 GD 01;01A027C03;2;EA;;CN 235;Y;07/12/2018 12.22;DEPO 10;ACTIVE;TOBEDELETE3
TR-000141217;694836139-7984;5330-AU-PAD-6449;PACKING PRFORMED;694836139-7984;PACKING PRFORMED;GPD 10 GD 02;02A013B01;12;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000141229;69483G139-5880;5330-AU-PAD-6466;PACKINGPERFORMED;69483G139-5880;PACKINGPERFORMED;TB SATHAR 13;0108PRI04;233;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000141229;69483G139-5880;5330-AU-PAD-6466;PACKINGPERFORMED;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000141238;69494R124;5330-AU-PAD-5942;O-RING;69494R124;PACKINGPERFORMED;TB SATHAR 13;0108PRC04;0;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000141238;69494R124;5330-AU-PAD-5942;O-RING;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000141239;69494R127;5330-AU-PAD-6321;PACKING;69494R127;PACKING;TB SATHAR 13;0108PRC04;76;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000141241;69494R138;5330-AU-PAD-6313;PACKING;69494R138;PACKING;TB SATHAR 13;0108PRG06;30;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000141241;69494R138;5330-AU-PAD-6313;PACKING;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000141242;69494R218;5330-AU-PAD-6317;PACKING;69494R218;PACKING;TB SATHAR 13;0108PRD02;21;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000141243;69494R326;5330-AU-PAD-6463;PACKINGPERFORMED;69494R326;PACKINGPERFORMED;TB SATHAR 13;0108PRB02;14;EA;;C-130;N;;DEPO 10;ACTIVE;
TR-000141243;69494R326;5330-AU-PAD-6463;PACKINGPERFORMED;;;TB SATHAR 15;;0;EA;;;N;;DEPO 10;ACTIVE;
TR-000141244;69499R20;5331-AU-PAD-7782;ORING;69499R20;ORING;GPD 10 GD 02;02A015D03;10;EA;;BENCHSTOCK;N;;DEPO 10;ACTIVE;
TR-000141249;6950-306-3;5320-AU-PAD-3811;RIVET  BLIND;;;TB SATHAR 15;;0;HD;;;N;;DEPO 10;ACTIVE;
TR-000141254;69-51833-1;5306-AU-PAC-8097;BOLT;69-51833-1;BOLT;TB SATHAR 14;01A09A00;4;EA;;BOEING;N;;DEPO 10;ACTIVE;
TR-000141255;69-52228-1;5310-AU-PAD-1313;WASHER;69-52228-1;WASHER;TB SATHAR 14;01BINB038;0;EA;;FOKKER;N;;DEPO 10;ACTIVE;
TR-000141256;69-52247-1;1005-AU-PAA-3371;STOP ASSY;69-52247-1;STOP ASSY;TB SATHAR 14;01BINB006;3;EA;;FOKKER;N;;DEPO 10;ACTIVE;
